X1,X2,leiden_cluster_id,walktrap6_cluster_id,infomap_cluster_id,walktrap4_cluster_id,walktrap2_cluster_id,protein_name,best_gos,second_best_gos
OG0004315,-0.1610013790357,-1.96997416618188,11,55,109,406,166,None,None,NA
OG0004316,2.37698907182337,3.6179509103028,54,4,386,109,297,tRNA-splicing endonuclease subunit Sen2,GO:0000213; GO:0000214; GO:0003676; GO:0006388; GO:0016829 (31),GO:0000213; GO:0003676; GO:0005634; GO:0006388 (7)
OG0004317,1.22061938569666,-4.51468337180932,47,131,143,62,203,40S ribosomal protein S16,GO:0003735; GO:0005840; GO:0006412; GO:1990904 (42),NA
OG0004318,-4.83436399176,-17.0310869276794,25,138,42,25,3216,None,None,NA
OG0004319,4.29210442826868,1.45526360866706,48,175,416,105,2,Small ribosomal subunit protein mS39,GO:0005739; GO:0005840; GO:0006417; GO:0019843; GO:0032543; GO:0043024; GO:1990904 (42),NA
OG0004320,1.24451727197291,1.10283946392219,37,97,175,313,3217,Cyclin-like domain-containing protein,GO:0005634; GO:0006357; GO:0016538 (42),NA
OG0004321,-4.64907866194128,-8.24536705615838,3,83,22,13,171,Serine hydrolase FSH domain-containing protein,None,NA
OG0004322,1.37144488618494,3.92128705379646,18,74,363,284,73,Mitochondrial pyruvate carrier,GO:0005730; GO:0005743; GO:0006364; GO:0006850; GO:0032040 (35),GO:0005730; GO:0006364; GO:0032040 (7)
OG0004323,12.8028785638583,1.37905072567146,35,331,545,537,68,None,None,NA
OG0004324,0.809195940948736,9.68693351146858,59,7,385,87,270,Thiol-disulfide isomerase, putative,GO:0003756; GO:0012505; GO:0015036; GO:0016020 (42),NA
OG0004325,8.24710006044031,-0.763860708502128,14,134,493,244,718,Vacuolar sorting protein VPS24, putative,GO:0000815; GO:0005771; GO:0015031; GO:0032509; GO:0045324 (23),GO:0007034 (19)
OG0004326,6.1420547418368,0.543955081674264,34,94,542,493,789,Cardiolipin synthase (CMP-forming)-like protein,GO:0008654; GO:0016020; GO:0016780 (42),NA
OG0004327,-1.03183417990087,-4.07719809415658,7,3,12,155,54,Cytoplasmic tRNA 2-thiolation protein 2,GO:0000049; GO:0002098; GO:0005737; GO:0016779; GO:0032447; GO:0034227 (19),GO:0000049; GO:0002143; GO:0005829; GO:0016779; GO:0016783; GO:0032447 (17)
OG0004328,10.4032966546786,0.719377750131295,50,76,484,469,696,40S ribosomal protein S5 (40S ribosomal protein S5, putative),GO:0000028; GO:0003729; GO:0003735; GO:0005840; GO:0006412; GO:0019843; GO:0022627 (23),GO:0003723; GO:0003735; GO:0006412; GO:0015935 (14)
OG0004329,-2.86760895922064,-3.7653469503196,4,36,221,1089,3218,Protein quiver (Protein sleepless),GO:0003824; GO:0005886; GO:0009058; GO:0030431; GO:0032222; GO:0048511; GO:0098552; GO:1903818 (42),NA
OG0004330,-0.782972867034663,-4.17105830314477,7,3,12,155,54,Ubiquitin-associated protein 1,GO:0000813; GO:0043130; GO:0043162 (42),NA
OG0004331,9.23354453370692,3.05348777172248,66,9,281,326,465,Pre-mRNA-splicing factor SPF27,GO:0005681; GO:0006397; GO:0008380 (42),NA
OG0004332,2.05206174180628,-7.55468416812737,8,70,151,377,200,None,None,NA
OG0004333,-7.98728447630285,-6.78546834590752,44,216,242,8,35,Endoplasmic reticulum transmembrane protein,GO:0005789; GO:0006886; GO:0006888; GO:0070973 (42),NA
OG0004334,6.40210933015467,5.1160001694886,46,68,546,45,3219,ribose-5-phosphate isomerase,GO:0004751; GO:0006014; GO:0009052; GO:0043231 (35),GO:0004751; GO:0009052 (7)
OG0004335,-4.58459072782873,-8.19145823123772,3,83,22,13,171,Transcriptional adapter 3,GO:0000124; GO:0003713; GO:0005634; GO:0006357 (24),GO:0005634 (18)
OG0004336,-0.320126587890375,9.16869639751594,59,82,547,179,141,LEM domain-containing protein,GO:0003924; GO:0005525; GO:0016020 (42),NA
OG0004337,-0.0999336786496527,8.58776091930549,67,130,508,477,728,None,None,NA
OG0004338,2.90204257295252,1.13427209255378,15,1,213,218,122,RNA-binding protein NOB1,GO:0004521; GO:0005634; GO:0030490; GO:0030688; GO:0046872 (23),GO:0004521; GO:0005634; GO:0042274; GO:0046872 (19)
OG0004339,-6.31006603910803,1.29430198070686,60,114,497,43,417,Tubulin gamma chain,GO:0000930; GO:0005525; GO:0005874; GO:0007020; GO:0031122 (42),NA
OG0004340,-2.98617988302587,8.77173232433479,38,10,414,19,271,Late endosomal/lysosomal adaptor and MAPK and MTOR activator 5,GO:0032006 (42),NA
OG0004341,7.15947741792322,6.14040946361701,46,78,432,95,514,Phosphatidylinositol glycan anchor biosynthesis class U protein, putative,GO:0016255; GO:0042765 (37),GO:0005576; GO:0005886; GO:0006887; GO:0016255; GO:0042765; GO:0044218; GO:0044231; GO:0090729 (5)
OG0004342,0.118613665558111,8.74829482433479,59,7,330,387,118,None,None,NA
OG0004343,-4.11056404783605,3.13410519954841,29,285,279,442,294,Cytochrome P450, putative,GO:0005506; GO:0016020; GO:0020037; GO:0070330 (32),GO:0004497; GO:0005506; GO:0016020; GO:0016705; GO:0020037 (8)
OG0004344,0.358729784942877,3.18810700771491,57,7,232,34,3220,None,GO:0016020 (42),NA
OG0004345,1.36535162255884,0.0847587525574425,37,88,88,83,530,4'-phosphopantetheine phosphatase (Inactive pantothenic acid kinase 4),GO:0004594; GO:0005524; GO:0005634; GO:0005829; GO:0015937; GO:0016310 (38),GO:0004594; GO:0005524; GO:0015937; GO:0016310 (2)
OG0004346,6.02244490907313,2.54602431652229,15,77,516,452,807,Protein FRA10AC1-like protein,None,NA
OG0004347,4.8665944986117,2.238948816034,56,8,463,144,3221,DNA-directed RNA polymerase I subunit RPA49-like protein,GO:0000428; GO:0003677; GO:0005730; GO:0006351 (42),NA
OG0004348,-2.62556862308859,-2.07660198810418,28,58,46,417,3222,tRNA pseudouridine(55) synthase,GO:0001522; GO:0003723; GO:0008033; GO:0106029 (37),GO:0001522; GO:0003723; GO:0008033; GO:0009982 (5)
OG0004350,-4.15687781050085,-6.51680422427972,4,39,57,47,3223,Kinase D-interacting substrate of 220 kDa-like,GO:0005576; GO:0005886; GO:0006887; GO:0016301; GO:0016310; GO:0044218; GO:0044231; GO:0090729 (38),GO:0005576; GO:0005886; GO:0006887; GO:0044218; GO:0044231; GO:0090729 (4)
OG0004351,3.74715441987635,3.13513230678718,56,4,352,200,350,Rho-GAP domain-containing protein,GO:0005096; GO:0005737; GO:0007165; GO:0030833; GO:0051056 (42),NA
OG0004352,4.66772670076014,0.929219716760323,48,175,117,338,29,Putative methyltransferase C20orf7-like protein,GO:0008168; GO:0032259 (42),NA
OG0004353,7.50242537782313,-0.683649545934989,14,40,548,398,117,Large ribosomal subunit protein bL19m (39S ribosomal protein L19, mitochondrial),GO:0003735; GO:0005840; GO:0006412 (42),NA
OG0004354,-12.4684331960904,-4.63802278640587,20,16,115,301,578,None,None,NA
OG0004355,4.88642710969568,2.91477250454109,46,177,342,27,566,None,None,NA
OG0004356,4.27611464784266,1.21669816372077,48,175,488,105,861,Adenylate kinase,GO:0004017; GO:0005524; GO:0005737; GO:0005739; GO:0005758; GO:0005829; GO:0006172; GO:0016310; GO:0046033; GO:0046034 (26),GO:0004017; GO:0005524; GO:0005758; GO:0005829; GO:0006172; GO:0016310; GO:0046033; GO:0046034 (16)
OG0004357,8.93647975251795,9.53378009197395,75,337,447,542,907,Vacuolar proton pump subunit B (V-ATPase subunit B) (Vacuolar proton pump subunit B),GO:0005524; GO:0033180; GO:0046034; GO:0046961 (42),NA
OG0004358,5.01337260530115,6.99509524700324,67,130,508,477,728,protein-synthesizing GTPase,GO:0000049; GO:0003743; GO:0003924; GO:0005525 (42),NA
OG0004359,4.18609065339686,-0.634429699209525,65,7,301,78,8,Putative oxidoreductase-like protein,GO:0016491 (42),NA
OG0004360,-2.60509949400305,-1.93199730518182,28,58,46,92,3224,NF-kappa-B-activating protein C-terminal domain-containing protein,GO:0003682 (42),NA
OG0004361,0.137203639007818,4.25949048397224,18,68,501,57,128,Protein MAK16 homolog,GO:0000460; GO:0000470; GO:0005730; GO:0030687 (42),NA
OG0004362,-4.39548855497717,0.732851022454903,26,72,129,31,303,Vacuolar H+ ATPase, putative,GO:0005769; GO:0007034; GO:0007035; GO:0016471; GO:0016787; GO:0033179; GO:0033181; GO:0046961 (38),GO:0033179; GO:0046961 (4)
OG0004363,3.3464381150973,7.21938895580451,42,278,549,359,176,Arp2/3 complex 34 kDa subunit,GO:0005200; GO:0005737; GO:0005885; GO:0016779; GO:0030041; GO:0034314; GO:0051015 (24),GO:0003779; GO:0005737; GO:0005885; GO:0030041; GO:0034314 (17)
OG0004364,-0.204672629379023,8.83597850200813,59,7,330,387,118,Autophagy protein 5,GO:0000045; GO:0000422; GO:0006501; GO:0006995; GO:0034045; GO:0034274; GO:0044804 (23),GO:0016236; GO:0034045 (19)
OG0004365,-2.21647285892843,-5.45779753330071,10,109,77,66,3225,TATA box-binding protein-associated factor RNA polymerase I subunit B,GO:0001164; GO:0046872; GO:0070860 (42),NA
OG0004366,0.916848843551885,9.64141940471809,59,7,385,87,270,Glycoprotein 25l, putative,GO:0005783; GO:0005793; GO:0005794; GO:0006886; GO:0006888; GO:0007030; GO:0016020; GO:0030134 (22),GO:0016020 (20)
OG0004367,2.8582879953158,5.36448191997688,16,247,215,21,205,General transcription factor IIF subunit 2 (Transcription initiation factor IIF subunit beta),GO:0003677; GO:0003743; GO:0005674; GO:0006367 (28),GO:0003677; GO:0005674; GO:0006367 (14)
OG0004368,3.31026381776453,2.08092927333991,32,59,89,107,579,alkaline phosphatase,GO:0016491; GO:0016791; GO:0046872 (42),NA
OG0004369,10.2690841607821,0.849181646081612,50,76,127,413,819,Calcyclin-binding protein,GO:0005634; GO:0005737; GO:0015631; GO:0031625; GO:0044548 (42),NA
OG0004370,-12.5002096243131,-4.62183821800072,20,16,115,301,440,U-box domain-containing protein,GO:0000209; GO:0061630 (41),GO:0000209; GO:0005576; GO:0051424; GO:0061630 (1)
OG0004371,-6.91944676115393,-4.77453888061364,4,122,8,108,3226,DNA-(apurinic or apyrimidinic site) endonuclease,GO:0003677; GO:0004519; GO:0006281; GO:0016829; GO:0046872 (34),GO:0004518; GO:0006281; GO:0016829; GO:0046872 (4)
OG0004372,2.20942277238489,-2.06111682060082,39,128,348,44,3227,60S ribosomal protein L36,GO:0003735; GO:0005840; GO:0006412; GO:1990904 (21),GO:0002181; GO:0003735; GO:0022625 (19)
OG0004373,4.20624131486536,1.22527598735969,59,7,488,105,861,None,None,NA
OG0004374,-0.683649117492426,1.40434121486823,57,110,212,34,714,None,None,NA
OG0004375,8.18082923219324,-0.814188963201835,14,134,550,29,452,WD repeat and FYVE domain-containing protein 2 (Wd repeat and fyve domain-containing protein 2-like protein),GO:0046872 (42),NA
OG0004376,10.4148275308383,0.652870410653756,50,76,484,469,696,None,GO:0005634 (42),NA
OG0004377,6.97102565095545,5.76631926891486,46,78,551,95,57,Ribosome biogenesis protein, putative,GO:0003676; GO:0005737; GO:0008270; GO:0030687; GO:0042273 (27),GO:0003676; GO:0005737; GO:0008270; GO:0042254 (15)
OG0004378,1.43582839295984,2.61210250255744,22,65,239,143,53,Nucleotide exchange factor sil1,None,NA
OG0004379,2.40744752214075,5.18293856975715,16,203,413,293,477,40S ribosomal protein S26,GO:0003729; GO:0003735; GO:0006412; GO:0022627 (31),GO:0003735; GO:0005840; GO:0006412; GO:1990904 (11)
OG0004380,3.27704304978968,2.42423295375984,32,59,89,107,389,Ubiquitin-conjugating enzyme E2 J1-like,GO:0000209; GO:0005634; GO:0030433; GO:0061631 (36),GO:0016020 (6)
OG0004381,8.01373690889002,5.2075414597718,72,279,552,440,514,Protein kinase domain-containing protein,GO:0004672; GO:0005471; GO:0005524; GO:0005743; GO:0006468; GO:0140021; GO:1990544 (39),GO:0016020; GO:0055085 (3)
OG0004382,-4.78940587713598,-1.51463580730279,41,79,182,79,223,G-patch domain-containing protein,GO:0003676; GO:0005634; GO:0006397; GO:0008380 (25),GO:0003723; GO:0005634; GO:0006397; GO:0008380 (17)
OG0004383,2.3666412286532,3.46367406246345,54,4,228,109,689,40S ribosomal protein S8,GO:0000462; GO:0003735; GO:0006412; GO:0022627 (31),GO:0003735; GO:0005840; GO:0006412; GO:1990904 (11)
OG0004384,-8.42592077925085,-2.86624614003022,52,123,153,190,652,Tick legumain, putative,GO:0003923; GO:0006508; GO:0016255; GO:0042765 (42),NA
OG0004386,0.898221676803838,9.89846133587043,59,82,544,179,870,Transcription initiation factor IIE subunit beta,GO:0003677; GO:0003743; GO:0005673; GO:0006367 (30),GO:0003677; GO:0005673; GO:0006367 (12)
OG0004387,1.33625740335108,0.0214748322693565,37,88,358,83,130,None,None,NA
OG0004388,7.16127414033533,4.57804107067268,46,6,399,248,24,None,None,NA
OG0004389,-2.89608400537847,-1.83452129962762,28,58,46,51,592,None,None,NA
OG0004390,8.48144835755945,-0.915860897329642,14,134,303,29,65,Syntaxin-5-like,GO:0005484; GO:0006886; GO:0016020; GO:0016192 (39),GO:0016020; GO:0016192 (3)
OG0004391,10.3751995019686,5.11156081554572,14,134,300,29,386,39S ribosomal protein L39-like protein,GO:0000166; GO:0005840 (42),NA
OG0004392,8.52810305879236,-0.935452228811576,14,134,493,244,718,Malate dehydrogenase, mitochondrial,GO:0005737; GO:0005739; GO:0006099; GO:0019752; GO:0030060 (23),GO:0006099; GO:0006108; GO:0030060 (19)
OG0004393,2.12263268754603,2.49683760997932,22,65,239,143,399,Vacuolar protein sorting-associated protein 45-like protein,GO:0016192 (42),NA
OG0004394,3.19491595552088,2.11130284664314,32,59,89,107,676,polynucleotide adenylyltransferase,GO:1990817 (28),GO:0048255; GO:1990817 (14)
OG0004395,-12.5481641836393,-4.6137248337539,20,16,115,301,440,Protein tyrosine kinase 9/actin monomer-binding protein, putative,GO:0003785; GO:0005737; GO:0005884; GO:0010591; GO:0010976; GO:0016020; GO:0016301; GO:0016310; GO:0030016; GO:0030042; GO:0042989; GO:0051015; GO:0051016 (34),GO:0003779; GO:0005856; GO:0030837 (8)
OG0004396,-2.48483573868154,0.139181369516061,4,124,61,71,374,DAZ-associated protein 2 (Deleted in azoospermia-associated protein 2) (Proline-rich transcript in brain protein),GO:0005737; GO:0016607 (42),NA
OG0004397,8.35570353791834,8.46684550640266,70,244,359,343,463,Adaptin ear-binding coat-associated protein 1-like protein,GO:0006897; GO:0016020 (42),NA
OG0004398,-2.61611389591574,-3.69400352838357,4,115,162,33,221,Endoplasmic reticulum resident protein 44-like protein,None,NA
OG0004399,8.61697119996668,-1.00009203555901,14,134,507,29,65,Proteasome subunit alpha type,GO:0005634; GO:0005737; GO:0006511; GO:0019773 (26),GO:0005634; GO:0005737; GO:0006511; GO:0010498; GO:0016787; GO:0019773 (16)
OG0004400,3.3828560762179,-3.87525213363488,18,68,291,193,489,Zinc finger, C4 type, putative,GO:0004879; GO:0005634; GO:0006357; GO:0008270; GO:0034056 (27),GO:0003700; GO:0005634; GO:0008270; GO:0043565 (12)
OG0004401,2.85902327821375,1.01839017269294,15,1,213,218,747,Protein arginine methyltransferase NDUFAF7,GO:0005739; GO:0032259; GO:0032981; GO:0035243 (25),GO:0005739; GO:0032259; GO:0035243 (12)
OG0004402,6.970092957474,1.84360169765632,69,325,553,501,670,None,None,NA
OG0004403,1.21898311898829,1.07971238491218,37,97,175,313,549,Peptidase, putative,GO:0004177; GO:0005739; GO:0006508; GO:0030145; GO:0070006; GO:0102009 (34),GO:0030145; GO:0070006 (8)
OG0004404,1.2797533921969,0.0343019902435997,37,88,198,9,498,Eukaryotic translation initiation factor 3 subunit F (eIF3f) (Eukaryotic translation initiation factor 3 subunit 5),GO:0001732; GO:0003743; GO:0006413; GO:0008237; GO:0016282; GO:0031369; GO:0033290; GO:0071541 (26),GO:0001732; GO:0003743; GO:0005852; GO:0008237; GO:0016282; GO:0031369; GO:0033290 (10)
OG0004405,2.58563870713831,-1.65276456477959,39,63,289,211,78,Large ribosomal subunit protein eL28 (60S ribosomal protein L28),GO:0003735; GO:0006412; GO:0022625 (33),GO:0003735; GO:0005840; GO:0006412; GO:1990904 (9)
OG0004406,2.82768887803675,3.55902003643195,50,76,404,58,275,Growth hormone-inducible transmembrane protein,GO:0016020 (42),NA
OG0004407,-12.5390203542936,-4.4793790638717,20,80,226,1090,3228,T-complex protein 1 subunit theta (CCT-theta),GO:0005524; GO:0005737; GO:0016887; GO:0051082; GO:0140662 (27),GO:0005524; GO:0005832; GO:0006457; GO:0016887; GO:0051082; GO:0140662 (15)
OG0004408,-10.523390585922,-5.73628759982903,21,249,161,397,23,None,None,NA
OG0004409,8.94063967988611,9.53446387645881,70,262,554,344,512,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial (Complex I-42kD) (NADH-ubiquinone oxidoreductase 42 kDa subunit),GO:0005737; GO:0005747; GO:0005759; GO:0006120; GO:0016491 (26),GO:0005747; GO:0005759; GO:0006120 (14)
OG0004410,-0.104069764159907,9.42213248607795,59,82,473,179,141,None,None,NA
OG0004411,0.120261137939703,4.47124909755866,18,68,501,57,128,KAT8 regulatory NSL complex subunit 2 (NSL complex protein NSL2) (Non-specific lethal 2 homolog),GO:0000123; GO:0005634 (24),GO:0005634; GO:0043981; GO:0043982; GO:0043984; GO:0044545 (18)
OG0004412,1.68635124490381,0.383250707360909,37,88,198,9,175,Protein pellino,GO:0000209; GO:0008592; GO:0061630 (42),NA
OG0004413,-0.817448074363459,-4.15007591846306,7,3,12,155,54,60S ribosomal protein L18a,GO:0003735; GO:0005840; GO:0006412; GO:1990904 (42),NA
OG0004414,7.68999976441981,1.63306760189216,69,306,353,521,787,Band 7 domain-containing protein,GO:0005739; GO:0007005; GO:0016020 (32),GO:0016020 (10)
OG0004415,3.86735696122767,2.99708079693,56,8,243,98,844,None,None,NA
OG0004416,-0.627897674583185,1.27008056041877,57,110,212,34,714,Ribosomal protein S11,GO:0003735; GO:0005840; GO:0006412; GO:1990904 (42),NA
OG0004417,4.76814431474329,3.66081332561652,65,99,301,78,616,RAS-related protein, putative,GO:0003924; GO:0004767; GO:0005525; GO:0005794; GO:0005829; GO:0006886; GO:0006890; GO:0006891; GO:0012505; GO:0042147 (42),NA
OG0004418,7.8395006112826,-0.339630371359184,24,21,488,415,838,None,None,NA
OG0004419,-9.7551882810819,9.3132371842591,6,140,11,102,311,V-type proton ATPase 21 kDa proteolipid subunit-like,GO:0033179; GO:0046961 (42),NA
OG0004420,4.7719466142428,3.02477836010139,56,8,243,98,36,WD40 repeat-containing protein SMU1,GO:0000398; GO:0008380; GO:0016607; GO:0016905; GO:0071011 (32),GO:0000398; GO:0016301; GO:0016310; GO:0016607 (6)
OG0004421,2.86450166032435,1.1556820809571,15,1,502,156,226,H/ACA ribonucleoprotein complex subunit 4,GO:0001522; GO:0003723; GO:0006396; GO:0009982; GO:1990904 (39),GO:0001522; GO:0003723; GO:0006396; GO:0009982; GO:0016020; GO:1990904 (3)
OG0004422,-2.227855170511,-1.56928289535363,28,239,256,305,748,DUF4378 domain-containing protein,GO:0005813; GO:0008017; GO:0034453 (38),NA
OG0004423,10.4790670327914,0.989513868066476,50,76,404,58,79,None,None,NA
OG0004424,0.866714661575567,9.55836772319953,59,82,235,87,343,Carboxypeptidase,GO:0004185; GO:0006508 (42),NA
OG0004425,1.51463717744471,-0.0835979044707558,37,88,358,83,167,None,None,NA
OG0004426,-5.79954295828222,2.2758369385926,63,178,99,138,3229,None,None,NA
OG0004428,-4.01773696615576,-5.04303551318963,4,31,45,316,3230,Rab-GAP TBC domain-containing protein,None,NA
OG0004429,4.23041886613489,9.86994647380988,74,267,429,393,558,None,None,NA
OG0004430,-0.76912384703039,1.46745776531379,57,110,56,34,91,None,None,NA
OG0004431,-5.84023338034033,2.44511889812629,63,178,407,138,585,Eukaryotic translation initiation factor 5,GO:0001731; GO:0001732; GO:0003743; GO:0005092; GO:0005525; GO:0005829; GO:0071074 (32),GO:0003743; GO:0005525 (10)
OG0004432,-12.1648061819303,-4.31728494766076,20,16,271,243,6,Deoxyhypusine hydroxylase (DOHH),GO:0008612; GO:0019135; GO:0046872; GO:0047631 (24),GO:0016020; GO:0047631 (18)
OG0004433,3.69232816026331,-4.27665806415398,61,18,328,163,542,Dynamin N-terminal domain-containing protein,GO:0003924; GO:0005525; GO:0007005; GO:0016020 (42),NA
OG0004434,-0.0852422065961249,8.60709094402473,67,130,508,477,728,MOB member 4, phocein (Mob kinase activator-like protein 4-like protein),GO:0016301; GO:0016310 (42),NA
OG0004435,6.01864451692225,2.47441529628913,15,77,516,452,807,None,None,NA
OG0004436,1.13105410859705,-0.0584013521941444,37,88,358,83,70,F-box/LRR-repeat protein 7-like protein,GO:0019005; GO:0031146 (42),NA
OG0004437,-2.53472780659078,-7.35124636295159,5,111,7,93,3231,None,None,NA
OG0004438,0.312651102997076,3.90962933895271,18,68,521,57,224,Cisplatin resistance-associated overexpressed protein, putative (Cisplatin resistance-associated overexpressed protein, putative (Fragment)),GO:0003729; GO:0005685; GO:0006376; GO:0071004 (26),GO:0003729; GO:0005685; GO:0006376 (12)
OG0004439,-8.23135452940344,-2.9283482939275,52,123,153,190,720,Eukaryotic translation initiation factor 4E-binding protein 2-like protein,GO:0003743; GO:0008190; GO:0045947 (42),NA
