X1,X2,leiden_cluster_id,walktrap6_cluster_id,walktrap4_cluster_id,infomap_cluster_id,walktrap2_cluster_id,protein_name,best_gos,second_best_gos
OG0003231,-12.2138770487145,11.424829034882,66,59,597,96,2684,isopentenyl-diphosphate Delta-isomerase,GO:0004452; GO:0008299; GO:0050992 (44),GO:0004452; GO:0008299 (4)
OG0003232,9.09795776344983,-5.74955412857014,89,3,21,604,3,DNA replication factor Cdt1, putative,GO:0000076; GO:0000278; GO:0003677; GO:0005634; GO:0030174; GO:0070182; GO:0071163 (28),GO:0003677; GO:0005634; GO:0030174; GO:0071163 (19)
OG0003233,15.5489985082313,7.92640259750407,41,141,63,100,2685,C2H2-type domain-containing protein,GO:0008270 (48),NA
OG0003236,-5.33861764930042,10.1588826466374,23,55,213,219,144,phosphatidylinositol N-acetylglucosaminyltransferase,GO:0000506; GO:0006506; GO:0017176 (46),GO:0016020; GO:0016757 (1)
OG0003237,-1.99277719519886,9.92023518569987,46,108,134,396,426,None,None,NA
OG0003238,2.65232718326298,-4.2686249922939,16,153,24,18,392,None,None,NA
OG0003239,9.00605646111218,-3.8718884896465,70,157,417,710,2686,Serine/threonine-protein phosphatase 2A activator,GO:0003755; GO:0005737; GO:0019211 (40),GO:0003755; GO:0005737; GO:0006914; GO:0019211; GO:0019787 (6)
OG0003240,9.28812900521008,4.8363862324528,58,205,192,284,244,non-specific serine/threonine protein kinase,GO:0004683; GO:0005516; GO:0005524; GO:0005634; GO:0005737; GO:0009931; GO:0018105; GO:0035556; GO:0046777; GO:0051019 (28),GO:0004674; GO:0005524; GO:0006468; GO:0050896 (18)
OG0003241,-6.15993055365833,5.45033410079997,20,9,168,206,46,RNA polymerase-associated protein LEO1,GO:0006368; GO:0016570; GO:0016593 (47),NA
OG0003242,5.70957389809338,3.9283600140385,48,168,241,596,272,Ubiquitin carboxyl-terminal hydrolase,GO:0004843; GO:0006511 (47),NA
OG0003243,5.25075975395886,2.97711756713908,57,34,264,333,2687,G-protein-linked acetylcholine receptor gar-2A, putative,GO:0004715; GO:0004993; GO:0007187; GO:0007197; GO:0007271; GO:0016020; GO:0016907; GO:0030425; GO:0045202 (23),GO:0004930; GO:0016020 (16)
OG0003246,-3.01177867911609,3.85210516937297,5,43,31,21,2688,Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial,GO:0000166; GO:0004775; GO:0004776; GO:0005739; GO:0006099 (35),GO:0000166; GO:0004775; GO:0005739; GO:0006099 (12)
OG0003247,-0.434677686913333,3.43766119964641,34,304,404,207,358,None,None,NA
OG0003248,-0.140782680733524,-4.23360619060475,61,3,47,310,232,DNA replication licensing factor MCM4,GO:0000727; GO:0003678; GO:0003697; GO:0005524; GO:0005634; GO:0006268; GO:0006271; GO:0016787; GO:0042555; GO:1902975 (29),GO:0003677; GO:0003678; GO:0005524; GO:0005634; GO:0006270; GO:0016787; GO:0042555 (13)
OG0003249,-3.90488084815296,8.01465657241862,51,164,158,95,115,PH domain-containing protein,GO:0005085; GO:0007264 (47),NA
OG0003250,-11.4634183313683,11.262496500092,66,195,19,287,2689,oligopeptidase A,GO:0008237; GO:0046872 (33),GO:0004222; GO:0006508; GO:0046872 (8)
OG0003251,-3.92059644721302,8.04707100875896,51,164,158,95,245,None,None,NA
OG0003252,4.36331323124615,1.45588591583293,81,419,226,475,617,tryptophan--tRNA ligase,GO:0004830; GO:0005524; GO:0005737; GO:0006436 (27),GO:0004830; GO:0005524; GO:0006436 (20)
OG0003253,8.93296733833996,-3.70613768808324,70,15,145,528,849,Splicing factor 3A subunit 1,GO:0003723; GO:0005681; GO:0045292 (47),NA
OG0003254,-6.16067728064807,5.32908585556071,20,320,304,711,383,MICOS complex subunit MIC60 (Mitofilin),GO:0005743 (47),NA
OG0003255,-11.8106673624352,4.27097657211345,2,289,480,191,2690,C2H2-type domain-containing protein,None,NA
OG0003256,5.86925617195813,-3.77923652641255,30,389,482,684,377,mRNA splicing factor, putative,GO:0000398; GO:0003729; GO:0004402; GO:0071013 (47),NA
OG0003258,7.90450731255261,-2.52244722954709,38,53,539,626,324,ATPase AAA domain-containing protein 3-B (Atpase family aaa domain-containing protein 3-b-like protein),GO:0005524; GO:0016887 (47),NA
OG0003259,-12.4583342935875,-0.134576291961258,10,88,1077,712,2691,Coatomer subunit delta,GO:0000139; GO:0006890; GO:0015031; GO:0030126 (47),NA
OG0003260,-16.2691310312584,-7.66239926330525,1,260,45,1,8,Cleavage and polyadenylation specificity factor subunit 4,GO:0003723; GO:0008270 (47),NA
OG0003261,2.66468443311898,-4.25271496288258,16,153,24,18,392,Eukaryotic translation initiation factor 3 subunit A (eIF3a) (Eukaryotic translation initiation factor 3 subunit 10),GO:0001732; GO:0002188; GO:0003729; GO:0003743; GO:0016282; GO:0033290; GO:0043614; GO:0071540; GO:0071541 (30),GO:0001732; GO:0003723; GO:0003743; GO:0005852; GO:0016282; GO:0033290 (17)
OG0003262,-11.945332851632,11.4110923100285,66,266,179,342,2692,None,GO:0016020 (47),NA
OG0003263,0.219189557807126,-4.84578630439717,34,188,323,444,248,Adenylosuccinate lyase (ASL),GO:0004018; GO:0005829; GO:0006189; GO:0044208; GO:0070626 (29),GO:0004018; GO:0006189; GO:0044208; GO:0070626 (12)
OG0003264,9.28581348396985,-1.34127363674123,80,97,1,538,71,None,None,NA
OG0003265,9.68616453148572,-3.3926974248119,70,32,625,713,368,Protein SPT2 homolog,GO:0003677; GO:0005730; GO:0006334; GO:0006360; GO:0042393 (47),NA
OG0003266,-0.332582798226199,0.0179140854648896,29,388,585,714,299,Protein pelota homolog,GO:0004519; GO:0005634; GO:0005737; GO:0032790; GO:0046872; GO:0051301; GO:0070481; GO:0070651; GO:0070966; GO:0071025 (17),GO:0004519; GO:0005737; GO:0046872; GO:0070481; GO:0070966; GO:0071025 (14)
OG0003267,-8.58014997504505,-2.08705714456517,39,236,1078,550,2693,TAFII28-like protein domain-containing protein,GO:0005669; GO:0046982; GO:0051123 (36),GO:0003743; GO:0005669; GO:0046982; GO:0051123 (11)
OG0003268,-3.79301580451282,-2.74883703347076,13,156,115,210,2694,proton-translocating NAD(P)(+) transhydrogenase,GO:0008746; GO:0016020; GO:1902600 (29),GO:0006740; GO:0008746; GO:0016020; GO:0050661; GO:0051287; GO:1902600 (16)
OG0003269,-7.39139398597034,-7.4156865786739,26,25,7,177,205,Signal recognition particle subunit SRP72,GO:0005783; GO:0005786; GO:0006614; GO:0008312 (40),GO:0006614; GO:0008312; GO:0048500 (4)
OG0003270,8.06049266792981,9.61132004745525,35,48,202,332,2695,Chaperonin subunit, putative,GO:0005524; GO:0005743; GO:0005759; GO:0006457; GO:0008637; GO:0034514; GO:0042026; GO:0045041; GO:0051087; GO:0140662 (33),GO:0005524; GO:0042026; GO:0140662 (14)
OG0003271,-10.3152306940392,-6.64732954017598,24,131,28,280,2696,Protein big brother-like,GO:0003713; GO:0005634 (44),GO:0003713; GO:0005634; GO:0006486; GO:0016020; GO:0016758 (3)
OG0003272,4.56183746792523,1.17319634445232,59,16,142,660,437,MAU2 chromatid cohesion factor homolog (Cohesin loading complex subunit SCC4 homolog),GO:0000785; GO:0003690; GO:0005634; GO:0005654; GO:0007059; GO:0032116; GO:0034088; GO:0051301 (27),GO:0005654; GO:0007059; GO:0007064; GO:0051301 (18)
OG0003273,-0.732563820107303,3.64991810806316,31,81,77,74,466,Pre-mRNA-splicing factor SLU7,GO:0000398; GO:0005681; GO:0030628 (39),GO:0000398; GO:0005681; GO:0008270; GO:0030628 (8)
OG0003274,9.15732065178601,4.84290364273112,58,205,192,354,2697,WD repeat-containing protein 46-like,None,NA
OG0003275,8.2290102574989,-2.32989123575169,38,53,4,331,565,HECT-type E3 ubiquitin transferase,GO:0000209; GO:0006511; GO:0009966; GO:0061630 (28),GO:0000209; GO:0009966; GO:0016874; GO:0061630 (14)
OG0003276,-5.85336526892932,-3.29606816284138,3,27,188,583,767,Beclin, putative,GO:0000045; GO:0000407; GO:0006995; GO:0034271; GO:0034272; GO:0045324 (47),NA
OG0003277,0.481474790351071,-7.25351521484334,34,123,212,49,97,Small ribosomal subunit protein uS4 (40S ribosomal protein S9),GO:0003735; GO:0006412; GO:0019843; GO:0022627; GO:0042274 (25),GO:0003735; GO:0006412; GO:0015935; GO:0019843 (22)
OG0003278,5.463623676078,3.55789235122722,48,368,176,288,575,Protein downstream neighbor of Son, putative,GO:0005634; GO:0033260 (35),GO:0005634 (12)
OG0003279,10.2967020604774,-11.7683491419979,73,429,627,523,852,None,None,NA
OG0003280,-11.7523206140831,11.2253127384953,66,378,383,353,86,S5 DRBM domain-containing protein,GO:0003723; GO:0003735; GO:0005840; GO:0006412; GO:1990904 (47),NA
OG0003281,-3.06294950507434,3.6326852131657,5,43,31,21,2698,Fascin,GO:0005737; GO:0007163; GO:0015629; GO:0016477; GO:0030674; GO:0051015; GO:0051017 (31),GO:0005730; GO:0005737; GO:0007517; GO:0015030; GO:0030674; GO:0051015 (10)
OG0003282,8.60028186775891,-4.08987471572835,53,110,47,483,743,Elongator complex protein 2,GO:0002098; GO:0005634; GO:0005737; GO:0033588 (47),NA
OG0003283,-7.19590219519886,-1.02070853225667,25,415,609,617,677,PDZ GRASP-type domain-containing protein,GO:0005794; GO:0016020 (47),NA
OG0003284,11.6311947438881,-1.94081649295766,36,38,14,701,106,phosphoserine phosphatase,GO:0006564; GO:0036424; GO:0046872 (25),GO:0000287; GO:0005737; GO:0006564; GO:0016311; GO:0036424 (22)
OG0003285,-6.16499551795276,5.38332322128337,20,9,168,401,222,Mannose-binding endoplasmic reticulum-golgi intermediate compartment lectin,GO:0000139; GO:0005537; GO:0005789; GO:0005793; GO:0006888; GO:0030134 (29),GO:0016020 (18)
OG0003286,-11.9468301203087,-4.35595616809804,44,87,1079,161,2699,None,None,NA
OG0003287,-5.72080263160022,-3.44753876440007,3,123,243,298,207,Cleft lip and palate transmembrane protein 1-like protein,GO:0016020 (47),NA
OG0003288,9.35919395424573,-1.34693774692494,80,97,1,696,781,Nucleolar GTP-binding protein 1,GO:0005525; GO:0005730; GO:0042254 (24),GO:0003723; GO:0003924; GO:0005525; GO:0005730; GO:0042273 (23)
OG0003289,4.58048382736889,1.26235774047893,59,16,142,613,759,Pyridoxal kinase,GO:0008478; GO:0009443; GO:0016310 (23),GO:0008478; GO:0009443; GO:0016020; GO:0016310 (13)
OG0003290,-12.6720469858483,-0.208713264388626,10,47,256,715,477,None,None,NA
OG0003291,7.8459307286903,0.468381671982224,77,3,34,436,5,None,None,NA
OG0003292,-2.96079381964954,-1.01979467384297,52,3,331,249,17,Cation/H+ exchanger domain-containing protein,GO:0015297; GO:0016020; GO:1902600 (47),NA
OG0003293,11.8906723592445,-5.42584225646931,50,170,439,471,704,Actin-related protein 2/3 complex subunit 3,GO:0003779; GO:0005737; GO:0005885; GO:0030833; GO:0034314 (47),NA
OG0003294,-1.56568511985096,6.09113171585124,21,143,82,416,32,Activating signal cointegrator 1 complex subunit 1 (Activating signal cointegrator 1 complex subunit 1-like protein 1),GO:0003723; GO:0006307; GO:0010468 (43),GO:0006307 (4)
OG0003295,9.60066905953137,-3.40916684381444,70,15,397,650,548,THO complex subunit, putative,GO:0003729; GO:0005634; GO:0006406 (42),GO:0003723 (5)
OG0003296,-7.66023859046253,6.08976605423015,4,75,109,5,353,Interferon regulatory factor 2-binding protein 1 & 2 zinc finger domain-containing protein,GO:0005634 (47),NA
OG0003297,5.35534563996045,1.10916021354716,59,217,105,311,64,Ubiquitin carboxyl-terminal hydrolase,GO:0004843; GO:0016579; GO:0016740; GO:0043161; GO:0061136; GO:0070628 (29),GO:0004843; GO:0016579; GO:0043161 (17)
OG0003298,9.286781463401,-1.35138830654103,80,97,1,538,71,None,None,NA
OG0003299,-5.96109231971057,-3.5569243144222,44,27,98,199,2700,None,None,NA
OG0003300,-6.0315049555138,5.08121636398357,20,373,315,188,775,Midgut cysteine proteinase, putative,GO:0004197; GO:0005615; GO:0006955; GO:0008656; GO:0010952; GO:0051603; GO:2001235 (29),GO:0003700; GO:0005634; GO:0005737; GO:0006508; GO:0008234; GO:0008270; GO:0043565 (18)
OG0003301,1.44318190552441,-12.1225228022762,45,77,216,278,47,None,None,NA
OG0003302,-0.721474971993289,3.61665823944133,31,304,404,74,466,Queuosine 5'-phosphate N-glycosylase/hydrolase,GO:0101030 (47),NA
OG0003303,12.4504524800941,-5.4787387561031,74,414,554,424,508,Nuclear migration protein nudc-like protein,None,NA
OG0003304,-3.04445442221912,15.1784482289128,49,10,25,367,2701,40S ribosomal protein S24,GO:0003735; GO:0005840; GO:0006412; GO:1990904 (47),NA
OG0003305,-2.07573017142566,10.1375079441838,46,108,134,396,139,Tetratricopeptide repeat protein 17,None,NA
OG0003306,2.8802931975588,4.20287659652751,7,41,107,478,393,Phosphoglycerate kinase,GO:0004618; GO:0005524; GO:0006096; GO:0016310 (29),GO:0004618; GO:0005524; GO:0005829; GO:0006094; GO:0006096; GO:0016310; GO:0043531 (18)
OG0003307,5.56089845635144,-8.70239684097249,63,106,47,671,40,Eukaryotic translation initiation factor 3 subunit G (eIF3g) (Eukaryotic translation initiation factor 3 RNA-binding subunit) (eIF-3 RNA-binding subunit) (Eukaryotic translation initiation factor 3 subunit 4),GO:0001732; GO:0003723; GO:0003743; GO:0005852; GO:0016282; GO:0033290 (47),NA
OG0003308,1.65142801739422,-12.4476513575741,45,77,72,615,400,Tar RNA-binding protein, putative,GO:0003725; GO:0004525; GO:0005634; GO:0005737; GO:0016442; GO:0030422; GO:0035197; GO:0070578; GO:0070920 (47),NA
OG0003309,9.30219713188855,-1.27192017547566,80,97,1,696,781,Eukaryotic translation initiation factor 2A,GO:0003743 (47),NA
OG0003310,4.57354799248425,1.19675210006755,59,16,142,660,437,None,None,NA
OG0003311,6.75385132767407,-3.52808126918752,30,3,21,665,72,KRR1 small subunit processome component (KRR-R motif-containing protein 1),GO:0003723; GO:0005730; GO:0006364; GO:0032040 (29),GO:0003723; GO:0005730; GO:0006364; GO:1990904 (18)
OG0003312,0.262113485114255,-7.05468031875569,34,123,212,49,97,PCI domain-containing protein,GO:0000502 (47),NA
OG0003313,5.57575455643383,7.06868889816325,17,33,337,81,50,None,None,NA
OG0003314,-0.0932198431328155,-6.67919013015706,34,366,507,255,116,Plastin-2-like protein,GO:0005509; GO:0051015; GO:0051017 (25),GO:0004725; GO:0005737; GO:0005884; GO:0032432; GO:0051015; GO:0051017; GO:0051639 (22)
OG0003315,-0.467327203972659,3.59539654739421,30,81,77,19,335,MSP domain-containing protein,GO:0016020 (47),NA
OG0003316,7.96987262703625,0.729878931122238,27,90,190,220,461,None,None,NA
OG0003317,15.5209166143104,7.91664841659587,41,286,1080,100,2702,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial,GO:0004149; GO:0006099; GO:0033512; GO:0045252 (25),GO:0004149; GO:0005739; GO:0006099; GO:0033512; GO:0045252 (21)
OG0003318,12.0397297475502,-2.12331035844762,90,428,626,637,843,T-complex protein 1 subunit alpha (CCT-alpha),GO:0005524; GO:0016887; GO:0051082; GO:0140662 (47),NA
OG0003319,-1.59186681769641,5.72538140304607,43,94,3,118,2703,Large ribosomal subunit protein uL13 (60S ribosomal protein L13a),GO:0003729; GO:0003735; GO:0005840; GO:0006412; GO:0017148; GO:0022625 (25),GO:0003735; GO:0006412; GO:0015934 (22)
OG0003320,-4.92874082587513,13.0154528904728,32,22,139,114,96,U4/U6.U5 tri-snRNP-associated protein 1,GO:0000398; GO:0005634 (47),NA
OG0003321,9.51626316048352,0.108114271240646,69,3,47,281,846,Low molecular weight phosphotyrosine protein phosphatase (LMW-PTP) (LMW-PTPase),GO:0003993; GO:0004726; GO:0005737; GO:0006470 (30),GO:0003993; GO:0004725; GO:0006470; GO:0016874 (17)
OG0003322,8.08660570122449,-4.2888019990154,72,321,461,666,738,DNA-directed RNA polymerases I and III subunit RPAC1,GO:0001054; GO:0001056; GO:0003677; GO:0005666; GO:0005736; GO:0046983 (41),GO:0000428; GO:0001054; GO:0001056; GO:0046983 (6)
OG0003323,15.558859500663,7.97131684310954,41,141,63,337,628,Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B,GO:0000159; GO:0019888 (47),NA
OG0003324,-7.41382440589221,-1.1018062543102,25,283,171,716,2704,None,None,NA
OG0003325,-11.6394494440392,11.1961579609684,66,59,390,318,2705,RRM domain-containing protein,GO:0003723 (47),NA
OG0003326,2.63176955618111,-4.17576930038411,16,176,1081,168,2706,Protein phosphatase 1 regulatory subunit 11,GO:0004865; GO:0005634; GO:0008157; GO:0032515 (47),NA
OG0003327,-12.1388286020592,11.3331513691716,66,59,120,373,57,Hsp90 chaperone protein kinase-targeting subunit,GO:0005737; GO:0006457; GO:0019901; GO:0031072; GO:0050821; GO:0051082; GO:0051087; GO:0051301 (24),GO:0005737; GO:0019901 (23)
OG0003328,-2.52355274222644,-0.902007193488663,19,3,331,96,2707,Ornithine aminotransferase,GO:0004587; GO:0030170; GO:0050155; GO:0055129 (20),GO:0008483; GO:0030170 (17)
OG0003329,-1.38727935813221,1.8450589466862,18,91,106,53,123,Leucine-rich repeat flightless-interacting protein 2-like protein,GO:0006355 (47),NA
OG0003330,5.37488451935498,6.85718491561931,17,33,337,81,2708,None,None,NA
OG0003331,7.93375507332531,0.67373397834819,27,90,190,248,24,BZIP domain-containing protein,GO:0003677; GO:0003700; GO:0005634; GO:0006355 (24),GO:0003677; GO:0003700; GO:0005634 (23)
OG0003332,-1.46495231650623,1.69032767303508,18,91,106,76,499,Embryonic/neonatal myosin heavy chain, putative (Embryonic/neonatal myosin heavy chain, putative (Fragment)),GO:0000146; GO:0005524; GO:0005737; GO:0007015; GO:0015629; GO:0016459; GO:0030050; GO:0031982; GO:0051015 (28),GO:0003774; GO:0003779; GO:0004672; GO:0005524; GO:0006468; GO:0016459 (18)
OG0003333,-6.20046266577991,5.50448563583415,20,9,168,89,327,Dihydrolipoyl dehydrogenase,GO:0004148; GO:0050660 (30),GO:0004148 (16)
OG0003334,-18.5491164591149,-7.93811270706136,9,149,512,10,62,None,None,NA
OG0003335,8.95281949974743,-6.65476104728658,76,294,309,387,267,None,None,NA
OG0003336,-4.8253224756554,12.8672433186344,32,22,429,57,19,Ribosomal protein L10e/L16 domain-containing protein,GO:0003735; GO:0005840; GO:0006412; GO:1990904 (47),NA
OG0003337,3.47619250752179,-8.37908122055013,79,333,272,430,266,None,None,NA
OG0003338,-3.67614730857166,-8.49663397781331,43,94,3,361,362,60S ribosomal protein L22,GO:0003735; GO:0005840; GO:0006412; GO:1990904 (45),GO:0003735; GO:0004252; GO:0005840; GO:0006412; GO:0006508; GO:0016020; GO:1990904 (2)
OG0003339,5.51715818382946,-0.444601745528763,55,215,389,235,54,Rab GDP dissociation inhibitor,GO:0005093; GO:0005096; GO:0005737; GO:0007264; GO:0015031 (28),GO:0005093; GO:0005096; GO:0005737; GO:0007264; GO:0015031; GO:0016192 (19)
OG0003340,5.3400999639198,3.62345126159709,48,352,513,499,720,Methionine aminopeptidase 2 (MAP 2) (MetAP 2),GO:0005737; GO:0006508; GO:0046872; GO:0070006 (35),GO:0004239; GO:0005737; GO:0006508; GO:0046872; GO:0070006 (12)
OG0003341,5.48131051995007,3.43033841140788,48,3,88,246,463,Mitogen-activated protein kinase, putative,GO:0004674; GO:0005524; GO:0005634; GO:0005829; GO:0005956; GO:0008353; GO:0018105; GO:0018107; GO:0051726 (32),GO:0004674; GO:0005524; GO:0006468 (15)
OG0003342,10.3089973066017,-11.7358603190609,73,429,627,523,852,Transmembrane 9 superfamily member,GO:0016020; GO:0072657 (35),GO:0016020 (12)
OG0003343,9.4875928495094,4.91433718689006,58,205,192,284,163,None,None,NA
OG0003344,12.281871471183,-5.5608281802364,74,74,162,411,10,Mannose-1-phosphate guanyltransferase alpha-A-like protein,GO:0009058; GO:0016779 (47),NA
OG0003345,-2.04886373542102,9.58280423172038,46,3,134,565,2709,KH type-2 domain-containing protein,GO:0003723; GO:0003735; GO:0006412; GO:0015935 (47),NA
OG0003346,-12.5730193521813,-0.225334138793533,10,47,102,88,477,tRNA (adenine(58)-N(1))-methyltransferase,GO:0005634; GO:0016429; GO:0030488; GO:0031515 (31),GO:0005634; GO:0016429; GO:0031515 (15)
OG0003347,-3.24149307273181,3.48618224151653,5,104,54,186,444,Actin-related protein 2,None,NA
OG0003348,-9.21479162238391,3.64180090911906,14,57,53,154,25,None,None,NA
OG0003349,7.32570281960217,-3.97143265716512,30,280,448,250,252,[heparan sulfate]-glucosamine N-sulfotransferase,GO:0015012; GO:0015016; GO:0016020; GO:0016787; GO:0030210 (29),GO:0005794; GO:0015014; GO:0015016; GO:0016020; GO:0019213; GO:0030210 (16)
OG0003350,9.11067882515637,-5.77278491966206,89,3,21,604,3,non-specific protein-tyrosine kinase,GO:0002009; GO:0004713; GO:0004715; GO:0005524; GO:0006468; GO:0018108; GO:0065008 (37),GO:0002009; GO:0004715; GO:0005524; GO:0018108; GO:0065008 (9)
OG0003351,5.29950586296765,-6.99576804153401,56,111,252,717,519,Complex I-49kD (NADH-ubiquinone oxidoreductase 49 kDa subunit),GO:0005747; GO:0006120; GO:0008137; GO:0048038; GO:0051287 (35),GO:0016651; GO:0048038; GO:0051287 (12)
